# Temperature_K	Gx_W_per_K	Gy_W_per_K	Gx_per_area_W_per_m2K	Gy_per_area_W_per_m2K
0.00000000	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
2.00000000	1.575436720310e-14	1.751929105779e-14	2.034539063117e+05	2.009152953479e+05
4.00000000	2.692732001095e-13	2.904593321743e-13	3.477428431180e+06	3.331055024877e+06
6.00000000	6.674696695013e-13	6.820516216503e-13	8.619788396063e+06	7.821926272834e+06
8.00000000	1.144647842471e-12	1.135743849104e-12	1.478212814896e+07	1.302497402032e+07
10.00000000	1.704251495435e-12	1.666664875570e-12	2.200892105749e+07	1.911369955648e+07
12.00000000	2.354648240840e-12	2.274687591938e-12	3.040822753544e+07	2.608664516451e+07
14.00000000	3.100177884334e-12	2.957104558340e-12	4.003609238616e+07	3.391276129574e+07
16.00000000	3.941004463097e-12	3.712848056382e-12	5.089463400668e+07	4.257980310784e+07
18.00000000	4.875498120992e-12	4.541973224485e-12	6.296280422713e+07	5.208840294103e+07
20.00000000	5.902301051866e-12	5.445097185178e-12	7.622306816570e+07	6.244563809968e+07
22.00000000	7.021561424640e-12	6.423419687802e-12	9.067733929479e+07	7.366526758764e+07
24.00000000	8.235461341505e-12	7.478981365755e-12	1.063537975602e+08	8.577069386227e+07
26.00000000	9.548241085069e-12	8.614866364082e-12	1.233072025121e+08	9.879728661464e+07
28.00000000	1.096589388090e-11	9.835228022743e-12	1.416149514294e+08	1.127926773112e+08
30.00000000	1.249566843549e-11	1.114513019512e-11	1.613706550318e+08	1.278149393977e+08
32.00000000	1.414548397475e-11	1.255025121176e-11	1.826765832122e+08	1.439291932866e+08
34.00000000	1.592333575769e-11	1.405651425985e-11	2.056359877645e+08	1.612033674630e+08
36.00000000	1.783674714234e-11	1.566970412994e-11	2.303460262935e+08	1.797038032473e+08
38.00000000	1.989230579803e-11	1.739511688065e-11	2.568917728006e+08	1.994912370687e+08
40.00000000	2.209530569859e-11	1.923727271737e-11	2.853415943385e+08	2.206175076918e+08
42.00000000	2.444950296139e-11	2.119970714052e-11	3.157439978861e+08	2.431231610558e+08
44.00000000	2.695698269214e-11	2.328484311488e-11	3.481259107641e+08	2.670359842829e+08
46.00000000	2.961812600842e-11	2.549393827728e-11	3.824922547735e+08	2.923704002441e+08
48.00000000	3.243166134523e-11	2.782709587872e-11	4.188266087619e+08	3.191275930461e+08
50.00000000	3.539478170213e-11	3.028332567787e-11	4.570927227676e+08	3.472962063712e+08
52.00000000	3.850330917731e-11	3.286064064445e-11	4.972366428343e+08	3.768534524954e+08
54.00000000	4.175188936965e-11	3.555617638773e-11	5.391892215433e+08	4.077664819207e+08
56.00000000	4.513420044714e-11	3.836632209365e-11	5.828688179501e+08	4.399938849939e+08
58.00000000	4.864316439493e-11	4.128685397113e-11	6.281840256688e+08	4.734872222986e+08
60.00000000	5.227115079259e-11	4.431306444692e-11	6.750363044772e+08	5.081925062922e+08
62.00000000	5.601016616556e-11	4.743988240428e-11	7.233224256258e+08	5.440515802313e+08
64.00000000	5.985202434888e-11	5.066198152229e-11	7.729366719370e+08	5.810033606316e+08
66.00000000	6.378849531140e-11	5.397387519762e-11	8.237727597395e+08	6.189849258526e+08
68.00000000	6.781143149314e-11	5.736999762213e-11	8.757254704047e+08	6.579324459154e+08
70.00000000	7.191287192535e-11	6.084477137961e-11	9.286919949677e+08	6.977819577163e+08
72.00000000	7.608512527313e-11	6.439266245562e-11	9.825730065491e+08	7.384699958936e+08
74.00000000	8.032083351614e-11	6.800822387730e-11	1.037273482736e+09	7.799340932986e+08
76.00000000	8.461301831995e-11	7.168612936025e-11	1.092703304429e+09	8.221131668655e+08
78.00000000	8.895511230188e-11	7.542119838088e-11	1.148777659610e+09	8.649478051479e+08
80.00000000	9.334097740812e-11	7.920841405073e-11	1.205417280669e+09	9.083804733046e+08
82.00000000	9.776491253368e-11	8.304293507261e-11	1.262548542812e+09	9.523556502160e+08
84.00000000	1.022216523675e-10	8.692010293058e-11	1.320103449138e+09	9.968199109403e+08
