# temperature_K	TaN_x_W_per_m2K	TaN_y_W_per_m2K	TaN_z_W_per_m2K	Borophene_x_W_per_m2K	Borophene_y_W_per_m2K	Borophene_beta12_x_W_per_m2K	Borophene_beta12_y_W_per_m2K	Stanene_x_W_per_m2K	Stanene_y_W_per_m2K	Phosphorene_x_W_per_m2K	Phosphorene_y_W_per_m2K	Graphene_x_W_per_m2K	Silicon_x_W_per_m2K
0.00000000	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
2.00000000	2.158494880081e+05	2.176308300402e+05	2.112690545807e+05	2.034539063117e+05	2.009152953479e+05	9.912111298323e+04	2.350094902228e+05	2.877244183349e+06	2.687474136882e+06	2.255997465874e+06	9.119223615678e+05	3.478579513291e-04	2.552023688583e+02
4.00000000	6.217448765227e+05	7.121088076190e+05	6.093316769291e+05	3.477428431180e+06	3.331055024877e+06	1.172116165628e+06	2.767558820154e+06	1.031635408731e+07	1.018898976492e+07	9.242492828693e+06	4.968214671953e+06	4.616764594455e+02	2.821399205132e+04
6.00000000	1.080008425023e+06	1.443631140792e+06	1.069626491709e+06	8.619788396063e+06	7.821926272834e+06	3.308137426648e+06	6.969218079618e+06	2.121674563446e+07	2.119417167250e+07	2.029048696002e+07	1.217472596726e+07	3.836295961311e+04	1.074972617193e+05
8.00000000	1.703963687527e+06	2.464850326899e+06	1.717427695281e+06	1.478212814896e+07	1.302497402032e+07	6.761143575486e+06	1.235506371664e+07	3.526848139568e+07	3.555230038325e+07	3.493637388439e+07	2.205218265134e+07	3.428207290212e+05	2.123402602152e+05
10.00000000	2.605719119631e+06	3.798995004852e+06	2.659216461593e+06	2.200892105749e+07	1.911369955648e+07	1.127317494227e+07	1.878809598787e+07	5.125256876872e+07	5.199859416949e+07	5.296371496505e+07	3.432432932411e+07	1.339607374446e+06	3.427388789474e+05
12.00000000	3.879156911459e+06	5.489278908112e+06	3.973361636268e+06	3.040822753544e+07	2.608664516451e+07	1.652398237998e+07	2.633719381938e+07	6.751706293299e+07	6.878703273795e+07	7.433060800464e+07	4.866011853527e+07	3.465674679825e+06	5.113925830667e+05
14.00000000	5.615268621734e+06	7.609235846929e+06	5.733245942988e+06	4.003609238616e+07	3.391276129574e+07	2.234522928695e+07	3.509292480464e+07	8.284002029272e+07	8.462630115199e+07	9.901268142749e+07	6.468609257888e+07	7.015494379398e+06	7.390408311546e+05
16.00000000	7.914043688094e+06	1.025782065826e+07	8.019083474460e+06	5.089463400668e+07	4.257980310784e+07	2.867935774367e+07	4.510128924673e+07	9.663954566969e+07	9.889951214876e+07	1.268921461127e+08	8.206461904986e+07	1.210419347596e+07	1.054104554470e+06
18.00000000	1.088790594265e+07	1.355245677976e+07	1.091851481274e+07	6.296280422713e+07	5.208840294103e+07	3.552430451154e+07	5.636530977773e+07	1.088109751043e+08	1.114909530465e+08	1.577259558037e+08	1.005682646521e+08	1.871440042696e+07	1.490350706565e+06
20.00000000	1.465876764349e+07	1.762116940239e+07	1.452173350959e+07	7.622306816570e+07	6.244563809968e+07	4.290339605293e+07	6.886035661268e+07	1.195113568256e+08	1.225589395947e+08	1.911694103722e+08	1.200955278799e+08	2.675829840794e+07	2.082507467369e+06
22.00000000	1.935014509265e+07	2.259271365638e+07	1.891446661771e+07	9.067733929479e+07	7.366526758764e+07	5.085082303784e+07	8.254606939576e+07	1.290021395382e+08	1.323707506504e+08	2.268217799565e+08	1.406377610519e+08	3.612274291210e+07	2.861435515991e+06
24.00000000	2.507627788022e+07	2.858513955752e+07	2.417067416844e+07	1.063537975602e+08	8.577069386227e+07	5.940358639480e+07	9.737303520308e+07	1.375578523918e+08	1.412072875018e+08	2.642708534313e+08	1.622300422629e+08	4.669450396399e+07	3.850382414370e+06
26.00000000	3.193100359272e+07	3.569475617602e+07	3.034630176170e+07	1.233072025121e+08	9.879728661464e+07	6.859592047029e+07	1.132860265956e+08	1.454217548273e+08	1.493171395294e+08	3.031255614031e+08	1.849090355206e+08	5.837174197564e+07	5.063023412583e+06
28.00000000	3.997890851258e+07	4.398760166772e+07	3.747497789025e+07	1.416149514294e+08	1.127926773112e+08	7.845510407755e+07	1.302256371506e+08	1.527895493316e+08	1.568999996092e+08	3.430345810962e+08	2.086862769684e+08	7.106772451789e+07	6.503230601977e+06
30.00000000	4.925019995215e+07	5.349465999433e+07	4.556602315202e+07	1.613706550318e+08	1.278149393977e+08	8.899861934510e+07	1.481294699375e+08	1.598080155271e+08	1.641055403594e+08	3.836933914778e+08	2.335362949008e+08	8.471072659633e+07	8.166107924662e+06
32.00000000	5.973954913938e+07	6.421098760867e+07	5.460466408485e+07	1.826765832122e+08	1.439291932866e+08	1.002327464303e+08	1.669334190998e+08	1.665805913278e+08	1.710393723901e+08	4.248436752198e+08	2.593955165867e+08	9.924232598867e+07	1.003973842009e+07
34.00000000	7.140830221396e+07	7.609812578172e+07	6.455403042790e+07	2.056359877645e+08	1.612033674630e+08	1.121525055189e+08	1.865731785710e+08	1.731754414734e+08	1.777714444307e+08	4.662686530563e+08	2.861676052928e+08	1.146152212925e+08	1.210717436046e+07
